"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code","Single Race 6","Single Race 6 Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"29 years","29","Male","M","Not Hispanic or Latino","2186-2","Asian","A",144,235412,61.2,51.2,71.2
,"30 years","30","Male","M","Not Hispanic or Latino","2186-2","Asian","A",185,244315,75.7,64.8,86.6
,"31 years","31","Male","M","Not Hispanic or Latino","2186-2","Asian","A",183,251794,72.7,62.1,83.2
,"32 years","32","Male","M","Not Hispanic or Latino","2186-2","Asian","A",170,256196,66.4,56.4,76.3
,"33 years","33","Male","M","Not Hispanic or Latino","2186-2","Asian","A",208,256845,81.0,70.0,92.0
,"34 years","34","Male","M","Not Hispanic or Latino","2186-2","Asian","A",182,253054,71.9,61.5,82.4
,"35 years","35","Male","M","Not Hispanic or Latino","2186-2","Asian","A",211,248951,84.8,73.3,96.2
,"36 years","36","Male","M","Not Hispanic or Latino","2186-2","Asian","A",246,243460,101.0,88.4,113.7
,"37 years","37","Male","M","Not Hispanic or Latino","2186-2","Asian","A",234,239496,97.7,85.2,110.2
,"38 years","38","Male","M","Not Hispanic or Latino","2186-2","Asian","A",229,236307,96.9,84.4,109.5
,"39 years","39","Male","M","Not Hispanic or Latino","2186-2","Asian","A",271,231567,117.0,103.1,131.0
,"40 years","40","Male","M","Not Hispanic or Latino","2186-2","Asian","A",286,227884,125.5,111.0,140.0
,"41 years","41","Male","M","Not Hispanic or Latino","2186-2","Asian","A",280,219838,127.4,112.4,142.3
,"42 years","42","Male","M","Not Hispanic or Latino","2186-2","Asian","A",317,212480,149.2,132.8,165.6
,"43 years","43","Male","M","Not Hispanic or Latino","2186-2","Asian","A",263,205833,127.8,112.3,143.2
,"44 years","44","Male","M","Not Hispanic or Latino","2186-2","Asian","A",336,202938,165.6,147.9,183.3
,"45 years","45","Male","M","Not Hispanic or Latino","2186-2","Asian","A",342,201938,169.4,151.4,187.3
,"46 years","46","Male","M","Not Hispanic or Latino","2186-2","Asian","A",360,201912,178.3,159.9,196.7
,"47 years","47","Male","M","Not Hispanic or Latino","2186-2","Asian","A",398,203061,196.0,176.7,215.3
,"48 years","48","Male","M","Not Hispanic or Latino","2186-2","Asian","A",410,204639,200.4,181.0,219.7
,"49 years","49","Male","M","Not Hispanic or Latino","2186-2","Asian","A",450,204508,220.0,199.7,240.4
,"50 years","50","Male","M","Not Hispanic or Latino","2186-2","Asian","A",487,204792,237.8,216.7,258.9
,"51 years","51","Male","M","Not Hispanic or Latino","2186-2","Asian","A",573,201008,285.1,261.7,308.4
,"52 years","52","Male","M","Not Hispanic or Latino","2186-2","Asian","A",606,197072,307.5,283.0,332.0
,"53 years","53","Male","M","Not Hispanic or Latino","2186-2","Asian","A",663,190646,347.8,321.3,374.2
,"54 years","54","Male","M","Not Hispanic or Latino","2186-2","Asian","A",696,185634,374.9,347.1,402.8
,"55 years","55","Male","M","Not Hispanic or Latino","2186-2","Asian","A",682,182038,374.6,346.5,402.8
,"56 years","56","Male","M","Not Hispanic or Latino","2186-2","Asian","A",766,179199,427.5,397.2,457.7
,"57 years","57","Male","M","Not Hispanic or Latino","2186-2","Asian","A",817,178915,456.6,425.3,488.0
,"58 years","58","Male","M","Not Hispanic or Latino","2186-2","Asian","A",908,178625,508.3,475.3,541.4
,"59 years","59","Male","M","Not Hispanic or Latino","2186-2","Asian","A",963,175898,547.5,512.9,582.1
,"60 years","60","Male","M","Not Hispanic or Latino","2186-2","Asian","A",1022,175497,582.3,546.6,618.0
,"61 years","61","Male","M","Not Hispanic or Latino","2186-2","Asian","A",1153,171127,673.8,634.9,712.7
,"62 years","62","Male","M","Not Hispanic or Latino","2186-2","Asian","A",1117,166725,670.0,630.7,709.3
,"63 years","63","Male","M","Not Hispanic or Latino","2186-2","Asian","A",1234,163592,754.3,712.2,796.4
,"64 years","64","Male","M","Not Hispanic or Latino","2186-2","Asian","A",1429,160866,888.3,842.3,934.4
,"65 years","65","Male","M","Not Hispanic or Latino","2186-2","Asian","A",1408,157254,895.4,848.6,942.1
,"66 years","66","Male","M","Not Hispanic or Latino","2186-2","Asian","A",1432,152950,936.3,887.8,984.7
,"67 years","67","Male","M","Not Hispanic or Latino","2186-2","Asian","A",1546,147652,1047.1,994.9,1099.3
,"68 years","68","Male","M","Not Hispanic or Latino","2186-2","Asian","A",1657,142547,1162.4,1106.5,1218.4
,"69 years","69","Male","M","Not Hispanic or Latino","2186-2","Asian","A",1592,136757,1164.1,1106.9,1221.3
,"70 years","70","Male","M","Not Hispanic or Latino","2186-2","Asian","A",1804,131927,1367.4,1304.3,1430.5
,"71 years","71","Male","M","Not Hispanic or Latino","2186-2","Asian","A",1825,125973,1448.7,1382.3,1515.2
,"72 years","72","Male","M","Not Hispanic or Latino","2186-2","Asian","A",1913,119616,1599.3,1527.6,1671.0
,"73 years","73","Male","M","Not Hispanic or Latino","2186-2","Asian","A",2048,113515,1804.2,1726.0,1882.3
,"74 years","74","Male","M","Not Hispanic or Latino","2186-2","Asian","A",2004,106056,1889.6,1806.8,1972.3
,"75 years","75","Male","M","Not Hispanic or Latino","2186-2","Asian","A",2014,97031,2075.6,1985.0,2166.3
,"76 years","76","Male","M","Not Hispanic or Latino","2186-2","Asian","A",2008,87981,2282.3,2182.5,2382.1
,"77 years","77","Male","M","Not Hispanic or Latino","2186-2","Asian","A",2055,79511,2584.5,2472.8,2696.3
,"78 years","78","Male","M","Not Hispanic or Latino","2186-2","Asian","A",2131,71583,2977.0,2850.6,3103.4
,"79 years","79","Male","M","Not Hispanic or Latino","2186-2","Asian","A",2097,66195,3167.9,3032.3,3303.5
,"80 years","80","Male","M","Not Hispanic or Latino","2186-2","Asian","A",2243,61514,3646.3,3495.4,3797.2
,"81 years","81","Male","M","Not Hispanic or Latino","2186-2","Asian","A",2382,56460,4218.9,4049.5,4388.3
,"82 years","82","Male","M","Not Hispanic or Latino","2186-2","Asian","A",2348,52053,4510.8,4328.3,4693.2
,"83 years","83","Male","M","Not Hispanic or Latino","2186-2","Asian","A",2485,47338,5249.5,5043.1,5455.9
,"84 years","84","Male","M","Not Hispanic or Latino","2186-2","Asian","A",2496,42963,5809.7,5581.7,6037.6
,"85 years","85","Male","M","Not Hispanic or Latino","2186-2","Asian","A",2490,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"86 years","86","Male","M","Not Hispanic or Latino","2186-2","Asian","A",2538,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"87 years","87","Male","M","Not Hispanic or Latino","2186-2","Asian","A",2498,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"88 years","88","Male","M","Not Hispanic or Latino","2186-2","Asian","A",2360,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"89 years","89","Male","M","Not Hispanic or Latino","2186-2","Asian","A",2273,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"90 years","90","Male","M","Not Hispanic or Latino","2186-2","Asian","A",2217,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"91 years","91","Male","M","Not Hispanic or Latino","2186-2","Asian","A",2140,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"92 years","92","Male","M","Not Hispanic or Latino","2186-2","Asian","A",1849,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"93 years","93","Male","M","Not Hispanic or Latino","2186-2","Asian","A",1640,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"94 years","94","Male","M","Not Hispanic or Latino","2186-2","Asian","A",1421,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"95 years","95","Male","M","Not Hispanic or Latino","2186-2","Asian","A",1155,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"96 years","96","Male","M","Not Hispanic or Latino","2186-2","Asian","A",1036,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"97 years","97","Male","M","Not Hispanic or Latino","2186-2","Asian","A",833,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"98 years","98","Male","M","Not Hispanic or Latino","2186-2","Asian","A",614,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"99 years","99","Male","M","Not Hispanic or Latino","2186-2","Asian","A",443,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"100+ years","100","Male","M","Not Hispanic or Latino","2186-2","Asian","A",996,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Not Stated","NS","Male","M","Not Hispanic or Latino","2186-2","Asian","A",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
"---"
"Dataset: Underlying Cause of Death, 2018-2024, Single Race"
"Query Parameters:"
"Title: CA; 2018+; SYA; M; NON; ASIAN; 2024; 5Y"
"Hispanic Origin: Not Hispanic or Latino"
"Sex: Male"
"Single Race 6: Asian"
"States: California (06)"
"Year/Month: 2020; 2021; 2022; 2023; 2024"
"Group By: Single-Year Ages; Sex; Hispanic Origin; Single Race 6"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd-expanded.html for more information."
"---"
"Query Date: Mar 13, 2026 12:15:35 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 2018-2024 on CDC WONDER Online Database, released in 2026. Data are from the Multiple Cause of Death Files,"
"2018-2024, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10-expanded.html on Mar 13, 2026 12:15:35 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd-expanded.html#Ages 85-100."
"2. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd-expanded.html#Assurance of Confidentiality."
"3. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd-expanded.html#Not Stated."
"4. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd-expanded.html#Not Stated."
"5. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd-expanded.html#Racial Differences."
"6. The method used to calculate 95% confidence intervals is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd-expanded.html#Confidence-Intervals."
"7. The population figures for year 2024 are single-race estimates of the July 1 resident population, from the Vintage 2024"
"postcensal series released by the Census Bureau on June 27, 2024. The 2024 series is based on the Modified Blended Base produced"
"by the US Census Bureau in lieu of the April 1, 2020 decennial population count. The Modified Blended Base consists of the blend"
"of Vintage 2020 postcensal population estimates for April 1, 2020, 2020 Demographic Analysis Estimates, and 2020 Census data"
"from the internal Census Edited File (CEF). The population figures for year 2023 are single-race estimates of the July 1"
"resident population, from the Vintage 2023 postcensal series released by the Census Bureau on June 27, 2024. The 2023 series is"
"based on the Modified Blended Base produced by the US Census Bureau in lieu of the April 1, 2020 decennial population count. The"
"Modified Blended Base consists of the blend of Vintage 2020 postcensal population estimates for April 1, 2020, 2020 Demographic"
"Analysis Estimates, and 2020 Census data from the internal Census Edited File (CEF). The population figures for years 2022 are"
"single-race estimates of the July 1 resident population, from the Vintage 2022 postcensal series released by the Census Bureau"
"on June 22, 2023. The 2022 series is based on the Modified Blended Base produced by the US Census Bureau in lieu of the April 1,"
"2020 decennial population count. The Modified Blended Base consists of the blend of Vintage 2020 postcensal population estimates"
"for April 1, 2020, 2020 Demographic Analysis Estimates, and 2020 Census data from the internal Census Edited File (CEF). The"
"population figures for years 2021 are single-race estimates of the July 1 resident population, based on the Blended Base"
"produced by the US Census Bureau in lieu of the April 1, 2020 decennial population count, from the Vintage 2021 postcensal"
"series released by the Census Bureau on June 30, 2022. The population figures for year 2020 are single-race estimates of the"
"July 1 resident population, from the Vintage 2020 postcensal series based on April 2010 Census, released by the Census Bureau on"
"July 27, 2021. The population figures for year 2019 are single-race estimates of the July 1 resident population, from the"
"Vintage 2019 postcensal series based on April 2010 Census, released by the Census Bureau on June 25, 2020. The population"
"figures for year 2018 are single-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series based"
"on April 2010 Census, released by the Census Bureau on June 20, 2019. More information:"
"http://wonder.cdc.gov/wonder/help/ucd-expanded.html#Population Data."
"8. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd-expanded.html#Age"
"Group."
"9. The U.S. - Mexico Border Regions distinguish between counties near the U.S. - Mexico border in the border states of Arizona,"
"California, New Mexico, and Texas, and other areas. To simplify the Border region analysis, two mutually exclusive regions"
"within the United States are available: 1) U.S. - Mexico Border Region (i.e., 44 counties within 100 kilometers (62 miles) of"
"the U.S. - Mexico border), and 2) the U.S. Non-Border Region with the remaining counties of the selected four border states. The"
"Border counties selection was based on the 1983 La Paz Agreement:"
"https://www.epa.gov/sites/production/files/2015-09/documents/lapazagreement.pdf.. (i.e., counties for each state which fall"
"within 100 kilometers of the Border). Statistics are also available by each of the USA border counties along the U.S.-Mexico"
"area."
"10. After the creation of the final 2023 dataset, North Carolina updated the cause of death information for over 900 death"
"certificates to include a cause of death code indicating drug overdose (ICD-10 underlying cause-of-death codes: X40-X44,"
"X60-X64, X85, and Y10-Y14). Jurisdictions can continue to update death certificates after the closing of the mortality file. As"
"a result, users should consider that the actual death count for drug overdose deaths for North Carolina in 2023 is over 4,400"
"deaths, with a crude rate of approximately 41.0 per 100,000 population, and an age-adjusted rate of approximately 42.1 per"
"100,000 population. These deaths will not be updated on the final mortality datasets."
